id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
5423,bilbao,casco viejo,Venta,chalet,302319.0,74.7,4,1,a reformar,2011,primero,1,0,0,1,0,6.08,2025-02-09
5424,bilbao,abando,Venta,estudio,393920.0,105.9,1,1,buen estado,1994,noveno,1,0,0,1,0,5.74,2024-11-01
5425,bilbao,abando,Alquiler,dúplex,304037.0,83.5,5,1,buen estado,1993,bajo,1,0,1,1,1,3.05,2024-12-30
5426,bilbao,abando,Venta,estudio,390662.0,80.7,1,1,obra nueva,2018,tercero,0,1,0,1,0,4.31,2024-12-17
5427,bilbao,deusto,Venta,piso,398858.0,100.1,2,1,a reformar,1988,primero,1,1,,1,,4.87,
5428,bilbao,casco viejo,Alquiler,piso,484276.0,119.8,2,2,obra nueva,2021,séptimo,1,1,1,0,0,4.33,2025-01-05
5429,bilbao,indautxu,Venta,ático,342573.0,86.3,4,1,buen estado,1985,tercero,0,,0,0,0,6.7,
5430,bilbao,casco viejo,Alquiler,piso,303940.0,65.4,2,1,buen estado,1975,tercero,0,1,0,0,0,5.75,2025-03-27
5431,bilbao,casco viejo,Alquiler,piso,,88.9,1,1,buen estado,1977,ático,0,1,0,0,0,5.06,2025-03-29
5432,bilbao,abando,Venta,ático,308424.0,83.9,3,1,obra nueva,2018,tercero,1,1,1,0,1,5.99,2025-03-04
5433,bilbao,casco viejo,Alquiler,piso,,,1,1,buen estado,2002,séptimo,1,0,0,0,0,3.73,2024-10-14
5434,bilbao,abando,Venta,estudio,429062.0,95.4,1,1,buen estado,1977,noveno,1,0,0,,,4.14,2025-01-18
5435,bilbao,casco viejo,Venta,piso,203594.0,59.3,1,1,obra nueva,2019,tercero,1,1,1,1,0,6.15,2025-04-03
5436,bilbao,casco viejo,Venta,piso,187587.0,53.5,3,1,obra nueva,2020,octavo,0,1,0,1,0,4.55,2024-10-11
5437,bilbao,abando,Venta,ático,257706.0,61.0,4,3,buen estado,1990,ático,0,,0,0,0,3.09,2024-10-21
5438,bilbao,casco viejo,Venta,piso,192948.0,64.4,6,2,buen estado,1983,bajo,1,1,0,0,1,7.05,2025-01-20
5439,bilbao,deusto,Alquiler,dúplex,,,6,1,buen estado,1971,octavo,0,0,0,1,1,3.94,2025-04-04
5440,bilbao,indautxu,Venta,estudio,,94.9,1,1,buen estado,1970,quinto,1,,0,1,1,6.57,2025-03-11
5441,bilbao,abando,Alquiler,piso,,76.4,1,1,buen estado,1980,quinto,0,1,0,0,0,5.67,2025-02-24
5442,bilbao,indautxu,Venta,piso,368546.0,82.8,1,1,buen estado,2001,cuarto,0,0,0,1,0,5.25,2025-01-08
5443,bilbao,deusto,Alquiler,piso,,30.0,1,1,buen estado,1988,primero,0,1,1,1,0,3.76,2025-03-05
5444,bilbao,casco viejo,Alquiler,chalet,198134.0,58.8,3,1,reformado,1981,octavo,1,,0,1,0,5.92,2024-11-20
5445,bilbao,indautxu,Venta,piso,319777.0,85.6,1,1,reformado,1983,octavo,0,0,0,0,0,6.14,2025-02-11
5446,bilbao,indautxu,Venta,piso,223768.0,43.2,4,3,buen estado,1980,segundo,1,,0,1,0,8.32,2024-12-09
5447,bilbao,abando,Venta,estudio,214302.0,53.8,1,1,buen estado,1965,séptimo,0,0,0,0,1,7.07,2025-01-10
5448,bilbao,deusto,Venta,ático,359308.0,96.8,2,2,buen estado,2001,sexto,0,0,0,0,0,5.97,2025-02-08
5449,bilbao,deusto,Venta,piso,397590.0,100.4,4,1,obra nueva,2019,bajo,1,1,1,0,0,4.14,2025-01-19
5450,bilbao,indautxu,Venta,piso,,,,1,reformado,1976,noveno,0,1,0,1,1,5.27,2025-01-30
5451,bilbao,casco viejo,Venta,piso,424460.0,111.5,2,1,buen estado,2016,cuarto,1,1,1,0,1,5.32,2024-10-10
5452,bilbao,abando,Venta,dúplex,474682.0,111.1,4,1,buen estado,1996,primero,1,0,0,0,1,3.33,2025-01-11
5453,bilbao,casco viejo,Venta,piso,214098.0,48.7,3,1,buen estado,1994,tercero,0,0,1,0,1,7.0,2025-04-06
5454,bilbao,casco viejo,Alquiler,piso,369605.0,100.4,3,1,buen estado,1978,primero,,1,1,1,0,2.5,2024-11-04
5455,bilbao,deusto,Venta,piso,193699.0,70.6,5,1,buen estado,1996,sexto,1,0,,1,0,4.73,2024-10-28
5456,bilbao,abando,Venta,piso,270448.0,86.6,4,1,obra nueva,2018,quinto,1,1,,0,0,4.27,
5457,bilbao,deusto,Alquiler,piso,432440.0,106.5,1,1,a reformar,1996,cuarto,0,0,1,1,1,5.74,
5458,bilbao,casco viejo,Venta,piso,295395.0,75.0,6,2,buen estado,1987,cuarto,0,1,0,1,0,8.3,2024-12-07
5459,bilbao,casco viejo,Venta,chalet,371331.0,98.4,2,1,obra nueva,2019,cuarto,1,0,0,1,0,2.9,2025-03-31
5460,bilbao,deusto,Venta,piso,332710.0,80.7,2,2,a reformar,1978,noveno,1,0,0,0,0,,2025-01-07
5461,bilbao,casco viejo,Alquiler,piso,341122.0,73.9,2,2,buen estado,1962,bajo,0,0,0,,,5.15,2024-10-31
5462,bilbao,abando,Venta,piso,386285.0,111.8,2,2,a reformar,1968,segundo,0,1,,0,,3.69,2025-02-13
5463,bilbao,indautxu,Alquiler,chalet,341823.0,94.3,3,1,buen estado,1966,noveno,0,0,0,1,0,6.64,2025-02-06
5464,bilbao,deusto,Venta,estudio,330549.0,106.0,,1,buen estado,1965,séptimo,1,1,0,0,0,5.53,2024-12-01
5465,bilbao,casco viejo,Alquiler,piso,,,2,1,buen estado,1976,bajo,0,,0,0,1,,2025-03-06
5466,bilbao,deusto,Alquiler,estudio,,61.7,1,1,buen estado,1977,noveno,0,0,0,1,0,5.02,2024-11-27
5467,bilbao,deusto,Venta,estudio,421657.0,104.5,1,1,buen estado,1987,sexto,1,0,0,0,0,6.88,2025-04-01
5468,bilbao,deusto,Venta,piso,382203.0,94.6,,2,buen estado,1962,cuarto,1,0,1,1,0,4.24,2024-10-13
5469,bilbao,indautxu,Venta,piso,352489.0,89.9,2,1,buen estado,2010,cuarto,1,0,,1,0,3.06,2024-11-26
5470,bilbao,casco viejo,Alquiler,piso,320712.0,71.9,2,2,buen estado,1961,segundo,0,1,,1,,,2025-02-10
5471,bilbao,deusto,Alquiler,piso,265196.0,62.7,3,2,reformado,2020,primero,0,1,0,0,0,0.74,2024-12-26
5472,bilbao,indautxu,Venta,piso,281259.0,86.1,2,1,buen estado,1981,sexto,1,0,0,1,0,6.97,2025-01-26
5473,bilbao,deusto,Venta,dúplex,294484.0,70.4,4,1,a reformar,1988,séptimo,1,1,,0,1,4.52,2025-04-05
5474,bilbao,deusto,Alquiler,piso,228205.0,68.5,2,1,buen estado,1967,octavo,1,0,0,0,0,5.0,2024-10-10
5475,bilbao,abando,Venta,chalet,295125.0,66.3,1,1,obra nueva,2023,primero,,1,0,0,1,5.0,2025-03-23
5476,bilbao,casco viejo,Venta,piso,283360.0,84.4,1,1,buen estado,1989,cuarto,1,1,0,0,0,6.76,2025-04-05
5477,bilbao,deusto,Venta,piso,329167.0,75.3,3,1,buen estado,2007,sexto,0,0,0,0,,4.0,2024-12-02
5478,bilbao,indautxu,Alquiler,piso,194085.0,58.7,1,,reformado,1985,octavo,1,1,1,0,0,5.12,2025-03-13
5479,bilbao,casco viejo,Alquiler,estudio,240937.0,63.4,1,1,buen estado,1979,bajo,0,1,0,0,1,6.87,2024-10-22
5480,bilbao,abando,Venta,piso,343725.0,75.9,2,1,a reformar,1965,primero,1,0,0,,0,2.01,2024-11-10
5481,bilbao,deusto,Venta,piso,356785.0,98.4,4,2,buen estado,2003,primero,1,1,0,0,0,5.35,2024-12-09
5482,bilbao,abando,Alquiler,ático,283903.0,62.6,1,1,obra nueva,2022,cuarto,1,1,0,0,0,6.25,2025-03-01
5483,bilbao,deusto,Venta,ático,274092.0,76.0,,,buen estado,1976,ático,0,0,0,,1,3.03,2025-04-07
5484,bilbao,indautxu,Venta,piso,313978.0,78.0,4,3,buen estado,1970,octavo,1,1,,0,0,6.76,2024-11-29
5485,bilbao,indautxu,Venta,estudio,292718.0,77.7,1,1,obra nueva,2023,quinto,1,,1,1,0,5.48,2025-01-20
5486,bilbao,casco viejo,Venta,piso,540169.0,117.6,2,1,buen estado,1989,bajo,1,0,0,1,1,,2024-11-13
5487,bilbao,casco viejo,Alquiler,piso,309617.0,74.7,2,1,buen estado,1981,séptimo,0,0,0,,0,2.49,2024-11-02
5488,bilbao,abando,Venta,piso,213155.0,60.0,3,,reformado,1953,primero,0,0,0,0,,4.68,2025-02-20
5489,bilbao,casco viejo,Alquiler,estudio,,84.0,1,1,buen estado,1963,noveno,0,0,0,0,0,6.26,2024-12-19
5490,bilbao,abando,Alquiler,ático,311031.0,75.3,5,2,buen estado,2000,noveno,0,0,0,0,0,4.47,2024-11-08
5491,bilbao,abando,Alquiler,piso,189102.0,57.8,2,1,buen estado,1996,sexto,1,1,0,1,0,6.19,2024-12-13
5492,bilbao,deusto,Venta,estudio,174284.0,63.5,1,1,a reformar,1999,noveno,1,0,0,1,0,3.95,2025-02-15
5493,bilbao,indautxu,Venta,piso,218441.0,52.5,6,1,buen estado,1983,cuarto,,1,0,0,0,6.34,2024-11-22
5494,bilbao,deusto,Alquiler,piso,305064.0,82.7,3,1,a reformar,1995,ático,0,1,0,0,0,6.91,2025-02-18
5495,bilbao,deusto,Alquiler,piso,292353.0,83.0,1,1,buen estado,1970,ático,1,,0,0,1,5.39,2025-02-09
5496,bilbao,deusto,Venta,dúplex,,117.4,3,1,obra nueva,2021,bajo,1,1,1,1,0,4.11,2024-10-23
5497,bilbao,casco viejo,Venta,ático,315474.0,89.0,3,1,buen estado,1965,quinto,0,1,0,0,1,6.35,2024-12-10
5498,bilbao,indautxu,Venta,piso,442289.0,99.0,5,1,buen estado,1994,ático,1,1,0,1,1,4.13,2025-02-28
5499,bilbao,abando,Venta,piso,310559.0,73.2,1,1,buen estado,1974,séptimo,1,0,0,1,,2.97,2025-03-04
5500,bilbao,abando,Venta,estudio,,92.6,1,,buen estado,2001,bajo,0,,,1,0,5.26,2024-11-15
5501,málaga,el palo,Venta,estudio,333792.0,93.4,1,1,buen estado,2007,tercero,0,0,0,0,0,4.12,2025-03-04
5502,málaga,pedregalejo,Venta,piso,355739.0,85.7,7,2,buen estado,1994,ático,1,0,,0,0,7.17,2025-02-21
5503,málaga,la malagueta,Alquiler,dúplex,324204.0,76.2,1,1,buen estado,1982,bajo,1,0,0,0,0,5.95,2024-11-26
5504,málaga,el palo,Venta,dúplex,359056.0,88.4,3,1,buen estado,1994,bajo,1,1,1,0,0,5.94,2025-01-31
5505,málaga,centro,Alquiler,piso,98802.0,32.5,4,1,obra nueva,2022,ático,1,1,0,0,0,4.02,
5506,málaga,el palo,Alquiler,estudio,341012.0,102.1,1,1,buen estado,1962,noveno,1,1,0,1,1,3.27,2024-12-05
5507,málaga,la malagueta,Venta,dúplex,143753.0,39.7,4,2,obra nueva,2023,bajo,,1,0,0,1,5.74,2025-03-04
5508,málaga,la malagueta,Venta,piso,364514.0,102.6,1,1,buen estado,1999,sexto,1,1,1,0,0,8.07,2025-02-11
5509,málaga,pedregalejo,Venta,ático,362302.0,96.3,,2,reformado,2004,segundo,1,0,0,1,1,3.82,2025-03-15
5510,málaga,el palo,Venta,ático,,69.6,4,2,obra nueva,2023,cuarto,1,1,1,1,1,4.59,2025-01-04
5511,málaga,el palo,Venta,piso,307957.0,90.1,3,2,buen estado,1967,quinto,0,1,0,1,0,,2025-03-31
5512,málaga,pedregalejo,Venta,piso,311028.0,97.0,4,1,buen estado,2004,primero,1,1,0,1,0,6.1,2025-01-31
5513,málaga,pedregalejo,Venta,piso,208770.0,84.5,3,1,buen estado,1983,bajo,0,1,,1,1,4.71,2024-11-27
5514,málaga,pedregalejo,Venta,piso,,71.3,2,1,buen estado,1981,segundo,0,0,0,1,0,3.45,2025-01-28
5515,málaga,la malagueta,Venta,chalet,291257.0,68.7,2,1,buen estado,1993,tercero,1,,0,0,0,2.24,2024-11-10
5516,málaga,el palo,Venta,ático,293296.0,86.6,3,1,buen estado,2011,quinto,0,0,,,1,5.14,2025-01-30
5517,málaga,la malagueta,Venta,estudio,264518.0,74.1,1,1,obra nueva,2018,séptimo,1,0,0,0,1,3.98,
5518,málaga,centro,Alquiler,piso,,55.9,6,1,buen estado,1974,octavo,1,0,1,,0,,2025-01-04
5519,málaga,la malagueta,Venta,piso,205387.0,67.3,3,1,buen estado,1992,séptimo,1,0,1,1,0,4.12,2025-01-11
5520,málaga,centro,Venta,estudio,236421.0,59.2,1,1,buen estado,1985,ático,1,1,0,1,0,6.18,2025-03-05
5521,málaga,centro,Venta,dúplex,298733.0,87.9,2,1,obra nueva,2019,sexto,1,1,1,0,0,4.29,2025-01-21
5522,málaga,la malagueta,Venta,piso,269983.0,91.4,3,1,buen estado,1994,cuarto,0,0,0,1,0,4.61,2024-11-11
5523,málaga,la malagueta,Venta,piso,,,1,1,buen estado,1984,octavo,0,0,0,0,1,5.66,2024-12-07
5524,málaga,el palo,Venta,dúplex,,92.7,,1,reformado,1988,tercero,0,0,0,1,0,5.92,2025-02-13
5525,málaga,la malagueta,Venta,dúplex,256681.0,107.6,5,2,buen estado,1984,bajo,0,0,0,0,0,5.99,2024-12-07
5526,málaga,la malagueta,Alquiler,dúplex,300786.0,81.6,3,1,obra nueva,2023,bajo,1,1,0,0,1,6.17,2024-10-10
5527,málaga,pedregalejo,Venta,piso,213306.0,61.4,3,1,reformado,1958,bajo,0,0,1,0,1,,2024-11-30
5528,málaga,el palo,Venta,piso,198688.0,67.4,6,1,buen estado,1977,tercero,1,0,0,0,0,5.31,
5529,málaga,centro,Venta,piso,317617.0,86.6,2,2,obra nueva,2019,octavo,0,1,1,1,0,5.13,2024-12-19
5530,málaga,pedregalejo,Venta,dúplex,510224.0,146.7987380035134,5,1,buen estado,1996,quinto,1,0,0,0,0,2.47,2025-03-23
5531,málaga,el palo,Alquiler,estudio,189670.0,56.5,1,1,buen estado,1991,séptimo,1,1,0,1,0,4.08,2024-12-04
5532,málaga,el palo,Venta,piso,274129.0,80.2,3,1,obra nueva,2023,quinto,1,0,1,1,0,8.49,2025-04-02
5533,málaga,centro,Venta,piso,267275.0,81.9,2,1,buen estado,1949,octavo,1,0,1,1,0,5.37,2024-10-13
5534,málaga,el palo,Venta,dúplex,266613.0,79.8,1,1,buen estado,1955,cuarto,1,0,1,1,0,5.33,2025-04-03
5535,málaga,la malagueta,Venta,piso,343678.0,99.0,3,1,buen estado,1978,tercero,1,,1,0,0,5.63,2025-02-04
5536,málaga,la malagueta,Venta,piso,176044.0,55.5,4,1,buen estado,2001,segundo,0,1,0,1,1,6.76,2025-03-19
5537,málaga,el palo,Venta,chalet,176339.0,52.3,6,2,a reformar,1985,sexto,1,0,0,1,1,2.72,2025-02-19
5538,málaga,pedregalejo,Venta,piso,212499.0,63.0,2,1,a reformar,1982,octavo,0,0,,0,0,3.07,2025-02-28
5539,málaga,la malagueta,Venta,piso,359798.0,90.0,,1,buen estado,1986,séptimo,1,0,0,1,1,,2025-03-15
5540,málaga,el palo,Alquiler,estudio,271738.0,87.9,1,1,buen estado,1975,tercero,1,,0,0,,4.08,2025-03-31
5541,málaga,la malagueta,Venta,piso,237749.0,65.0,4,1,buen estado,2005,primero,0,0,1,0,0,4.07,2025-03-10
5542,málaga,pedregalejo,Alquiler,dúplex,419287.0,128.2,4,1,buen estado,1991,quinto,1,0,0,0,0,4.79,2025-01-09
5543,málaga,centro,Venta,estudio,212617.0,64.6,1,1,buen estado,1983,bajo,1,0,1,1,0,2.13,2025-01-18
5544,málaga,el palo,Venta,ático,273040.0,80.2,2,1,buen estado,1992,sexto,0,0,0,0,1,,2025-03-21
5545,málaga,centro,Venta,piso,395180.0,106.9,7,1,a reformar,1978,séptimo,0,1,1,1,0,4.01,2025-01-23
5546,málaga,el palo,Venta,piso,,98.6,4,2,buen estado,1999,ático,,1,0,0,0,5.93,2025-02-22
5547,málaga,el palo,Venta,piso,,,1,1,buen estado,1994,noveno,1,0,0,,0,5.49,2024-10-31
5548,málaga,centro,Venta,piso,306858.0,75.6,1,1,buen estado,1997,séptimo,,1,1,0,1,6.56,2025-01-14
5549,málaga,la malagueta,Venta,piso,197955.0,56.5,2,1,buen estado,2013,sexto,1,0,0,1,1,7.99,2024-12-09
5550,málaga,el palo,Venta,piso,273264.0,84.4,2,1,a reformar,1977,tercero,1,1,1,1,1,4.99,2025-03-10
5551,málaga,pedregalejo,Venta,ático,347665.0,101.8,1,1,buen estado,1962,tercero,1,,0,0,1,6.26,2025-02-28
5552,málaga,pedregalejo,Venta,estudio,363862.0,85.9,,1,buen estado,1971,sexto,0,0,0,1,0,3.41,2025-03-27
5553,málaga,pedregalejo,Venta,piso,300692.0,96.5,4,1,buen estado,1974,tercero,0,0,0,0,0,5.39,2024-10-17
5554,málaga,centro,Venta,ático,363616.0,98.9,3,1,buen estado,1974,segundo,0,1,0,0,1,3.33,2025-02-05
5555,málaga,la malagueta,Venta,piso,169812.0,44.3,1,1,buen estado,1989,segundo,0,1,0,1,1,7.86,2025-01-06
5556,málaga,el palo,Venta,piso,308641.0,81.0,4,1,obra nueva,2019,segundo,1,1,0,0,0,2.65,2024-11-30
5557,málaga,pedregalejo,Alquiler,piso,,,2,1,buen estado,1964,noveno,0,0,0,1,0,,2024-10-25
5558,málaga,el palo,Venta,piso,252963.0,96.2,1,1,buen estado,1984,primero,1,0,0,0,1,4.1,2024-10-17
5559,málaga,centro,Venta,piso,170491.0,71.9,2,,buen estado,1965,bajo,0,0,0,0,,4.7,
5560,málaga,la malagueta,Alquiler,estudio,174593.0,66.6,1,1,buen estado,1995,cuarto,0,0,0,1,0,4.6,2025-01-31
5561,málaga,la malagueta,Venta,piso,162831.0,36.2,,1,buen estado,1991,ático,1,0,0,0,0,6.32,2024-12-19
5562,málaga,centro,Venta,piso,369024.0,91.7,7,1,buen estado,1989,noveno,1,0,0,0,0,4.41,2025-03-29
5563,málaga,centro,Venta,piso,126951.0,80.0,2,1,reformado,1999,cuarto,0,1,1,0,0,6.68,2025-03-26
5564,málaga,pedregalejo,Venta,piso,297710.0,78.5,5,2,buen estado,1970,quinto,0,1,0,0,,4.69,2025-02-11
5565,málaga,la malagueta,Alquiler,piso,211027.0,77.8,2,1,a reformar,1983,cuarto,1,1,0,0,1,8.88,2024-12-13
5566,málaga,el palo,Alquiler,estudio,160816.0,64.8,1,1,a reformar,1963,octavo,0,1,0,1,1,5.23,2025-01-29
5567,málaga,centro,Alquiler,dúplex,251693.0,74.3,3,1,reformado,1979,quinto,,0,0,0,1,3.17,2024-11-11
5568,málaga,centro,Venta,piso,230001.0,83.5,2,1,buen estado,1996,primero,1,1,0,1,0,3.51,2025-02-27
5569,málaga,la malagueta,Venta,dúplex,258113.0,75.3,3,2,buen estado,1977,séptimo,1,1,0,1,0,5.26,2025-01-30
5570,málaga,centro,Venta,ático,330592.0,76.6,5,4,buen estado,1976,tercero,1,0,0,1,1,2.83,2025-01-30
5571,málaga,pedregalejo,Venta,piso,202855.0,70.9,,1,buen estado,2011,sexto,1,1,0,0,1,2.35,2025-02-16
5572,málaga,pedregalejo,Venta,piso,216565.0,61.9,1,1,buen estado,1985,quinto,1,0,0,1,1,6.66,2024-10-23
5573,málaga,la malagueta,Venta,piso,237393.0,75.9,4,1,buen estado,1984,noveno,1,1,1,1,,4.42,2025-03-30
5574,málaga,el palo,Venta,dúplex,,65.4,1,1,a reformar,1988,segundo,1,1,0,0,0,6.64,2024-12-15
5575,málaga,la malagueta,Venta,ático,224124.0,71.5,4,1,buen estado,1998,octavo,1,0,0,1,1,6.65,2025-01-20
5576,málaga,pedregalejo,Venta,piso,234714.0,64.6,6,1,obra nueva,2023,quinto,1,1,,1,0,6.66,2025-01-16
5577,málaga,centro,Alquiler,piso,169033.0,38.9,4,1,buen estado,2010,octavo,1,0,0,1,0,,2025-02-25
5578,málaga,centro,Venta,ático,281616.0,70.1,3,1,buen estado,1993,cuarto,0,0,0,0,1,6.59,2025-01-14
5579,málaga,el palo,Venta,piso,233577.0,73.4,1,1,obra nueva,2019,séptimo,0,1,0,1,0,5.9,2025-01-20
5580,málaga,pedregalejo,Venta,piso,335323.0,94.0,4,1,obra nueva,2022,primero,1,0,0,0,1,4.64,2025-03-26
5581,málaga,centro,Venta,piso,323422.0,86.9,4,1,buen estado,1993,quinto,0,0,0,1,0,2.37,2024-10-20
5582,málaga,la malagueta,Alquiler,dúplex,,44.8,2,2,buen estado,1966,quinto,1,,0,0,0,2.96,2025-01-06
5583,málaga,el palo,Alquiler,estudio,197223.0,55.1,1,1,obra nueva,2023,noveno,1,0,0,0,0,4.14,2025-03-21
5584,málaga,centro,Venta,dúplex,250194.0,66.8,,4,buen estado,1994,octavo,1,0,0,,0,,2025-03-12
5585,málaga,la malagueta,Venta,piso,182236.0,67.4,3,1,obra nueva,2021,ático,1,1,0,1,1,6.04,2025-01-19
5586,málaga,centro,Venta,piso,264396.0,66.8,4,2,buen estado,1980,bajo,1,1,0,0,1,5.06,2024-10-15
5587,málaga,la malagueta,Venta,dúplex,283353.0,71.3,5,1,buen estado,1987,octavo,0,1,1,1,0,4.7,2024-10-11
5588,málaga,centro,Alquiler,ático,252544.0,91.4,4,1,buen estado,1992,cuarto,0,0,0,1,0,6.9,2025-01-07
5589,málaga,el palo,Venta,piso,149347.0,35.6,4,1,reformado,1967,octavo,1,1,0,0,1,6.06,2024-10-23
5590,málaga,el palo,Alquiler,estudio,155076.0,42.9,1,1,buen estado,2009,cuarto,0,0,0,1,0,4.74,2025-03-13
5591,málaga,centro,Venta,piso,288786.0,74.2,3,3,obra nueva,2020,bajo,1,1,0,1,1,,2025-01-08
5592,málaga,pedregalejo,Venta,piso,251407.0,80.6,5,1,obra nueva,2022,tercero,1,0,1,1,1,4.06,2025-03-05
5593,málaga,el palo,Venta,piso,255758.0,81.7,1,1,buen estado,2013,ático,0,1,0,0,0,4.69,2025-02-12
5594,málaga,centro,Venta,piso,223471.0,73.0,2,1,buen estado,1964,noveno,1,0,1,,1,6.1,2024-11-15
5595,málaga,la malagueta,Alquiler,dúplex,365688.0,109.7,2,2,reformado,1960,octavo,0,0,0,0,0,7.28,2025-01-10
5596,málaga,centro,Venta,ático,321238.0,72.7,2,,buen estado,1994,sexto,1,0,0,1,1,6.64,2024-10-30
5597,málaga,la malagueta,Alquiler,piso,805136.0,228.00718872392088,,1,obra nueva,2018,tercero,,1,0,1,,4.35,2024-12-19
5598,málaga,pedregalejo,Venta,piso,286477.0,61.9,5,1,buen estado,1975,cuarto,0,1,0,0,1,3.68,2024-10-19
5599,málaga,centro,Alquiler,dúplex,385092.0,81.9,,2,buen estado,1960,ático,0,,0,1,0,6.08,2024-10-27
5600,málaga,el palo,Venta,piso,233284.0,67.3,1,1,buen estado,1995,segundo,0,1,0,1,0,2.88,2025-01-31
5601,málaga,pedregalejo,Venta,piso,310953.0,80.4,1,1,buen estado,1988,segundo,0,1,0,0,0,6.24,2025-01-23
5602,málaga,la malagueta,Alquiler,estudio,129728.0,45.8,1,1,reformado,1978,sexto,1,0,0,1,1,5.26,2025-03-09
5603,málaga,pedregalejo,Alquiler,piso,313602.0,94.2,3,1,buen estado,1992,primero,1,1,1,0,0,6.74,2024-11-21
5604,málaga,centro,Venta,piso,245662.0,87.9,7,1,obra nueva,2018,octavo,1,1,1,1,1,6.37,2024-10-29
5605,málaga,centro,Venta,piso,285502.0,71.6,1,1,buen estado,1975,ático,1,0,0,0,0,7.27,2024-12-06
5606,málaga,la malagueta,Venta,piso,113105.0,33.7,1,,buen estado,1978,octavo,1,0,1,0,0,4.56,2025-02-12
5607,málaga,la malagueta,Venta,dúplex,166125.0,53.5,2,1,buen estado,1976,cuarto,0,0,,0,0,1.87,2025-03-27
5608,málaga,pedregalejo,Venta,piso,301533.0,84.8,3,1,buen estado,2001,noveno,0,1,1,0,0,6.12,2024-11-04
5609,málaga,centro,Alquiler,estudio,186435.0,61.4,1,1,buen estado,1976,noveno,1,1,1,0,0,8.22,2025-01-20
5610,málaga,centro,Alquiler,piso,,,1,1,buen estado,2015,primero,1,0,0,0,1,4.33,2024-10-25
5611,málaga,la malagueta,Alquiler,dúplex,192742.0,77.6,1,1,obra nueva,2018,octavo,0,1,1,0,0,5.53,2024-11-09
5612,málaga,el palo,Alquiler,dúplex,194261.0,71.6,2,1,reformado,1979,octavo,1,0,0,1,1,6.62,2024-10-12
5613,málaga,pedregalejo,Venta,dúplex,376816.0,92.8,4,3,buen estado,1993,bajo,1,0,1,0,0,7.34,2025-02-24
5614,málaga,centro,Venta,piso,341121.0,86.6,1,1,buen estado,1968,bajo,1,0,1,1,1,6.9,2025-02-27
5615,málaga,la malagueta,Venta,piso,273129.0,65.3,1,1,buen estado,2017,noveno,1,1,0,0,0,3.34,2025-01-07
5616,málaga,centro,Alquiler,piso,237705.0,66.2,1,1,buen estado,2009,quinto,1,1,0,0,1,,2025-02-14
5617,málaga,centro,Venta,piso,288550.0,71.7,2,1,reformado,2013,cuarto,1,1,0,1,0,3.64,2025-01-04
5618,málaga,el palo,Venta,piso,210650.0,73.6,3,,buen estado,1965,ático,0,1,0,1,1,8.14,2025-02-25
5619,málaga,pedregalejo,Venta,piso,289475.0,82.8,1,1,buen estado,2006,noveno,0,0,0,1,0,6.37,2024-12-18
5620,málaga,centro,Venta,estudio,290947.0,68.4,1,1,buen estado,1993,cuarto,0,1,1,0,0,,2025-03-16
5621,málaga,pedregalejo,Venta,ático,209365.0,63.5,2,1,buen estado,1986,sexto,1,0,0,,0,7.4,2024-11-23
5622,málaga,pedregalejo,Alquiler,estudio,315347.0,100.0,1,1,buen estado,2005,cuarto,1,0,0,0,0,,2025-02-02
5623,málaga,el palo,Alquiler,estudio,298293.0,84.5,1,1,reformado,1963,quinto,0,0,0,0,1,7.65,2024-11-27
5624,málaga,centro,Venta,ático,196104.0,59.5,1,1,a reformar,1994,séptimo,0,1,1,0,1,5.88,2024-11-13
5625,málaga,el palo,Venta,chalet,223538.0,64.0,4,2,buen estado,1969,sexto,0,0,0,0,0,6.74,2025-02-18
5626,málaga,pedregalejo,Venta,piso,226882.0,60.6,3,1,a reformar,1993,ático,1,1,0,0,0,5.21,2025-01-16
5627,málaga,la malagueta,Venta,piso,245528.0,64.4,3,2,buen estado,1989,primero,,0,0,1,0,4.66,2025-01-16
5628,málaga,el palo,Venta,estudio,273150.0,75.9,1,1,buen estado,1974,bajo,0,1,0,0,0,5.8,2024-11-26
5629,málaga,pedregalejo,Venta,piso,340111.0,84.5,3,1,obra nueva,2021,octavo,1,1,0,,,4.79,2025-03-10
5630,málaga,el palo,Venta,piso,189220.0,66.0,2,2,buen estado,1968,sexto,1,1,0,0,1,4.42,2024-11-18
5631,málaga,el palo,Alquiler,dúplex,233767.0,83.8,,1,buen estado,1988,segundo,1,1,0,1,0,6.29,2024-10-25
5632,málaga,pedregalejo,Alquiler,piso,277930.0,83.5,1,1,buen estado,2004,primero,0,1,1,0,0,5.52,2024-11-15
5633,málaga,pedregalejo,Venta,piso,319102.0,98.3,2,2,buen estado,1988,segundo,0,0,0,1,0,6.14,2025-01-04
5634,málaga,el palo,Alquiler,piso,215648.0,59.2,4,1,buen estado,1984,octavo,1,0,1,1,0,5.13,2025-03-16
5635,málaga,pedregalejo,Venta,ático,196547.0,71.1,3,1,buen estado,2019,primero,1,0,0,0,0,6.68,2025-01-09
5636,málaga,centro,Venta,piso,167725.0,51.0,3,2,buen estado,1987,tercero,1,1,1,0,0,3.09,2025-01-01
